Internal ID,Vendor ID,SMILES,CollectionName,LOG HLM_CLint (mL/min/kg),LOG_MDR1,LOG_SOL,LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),OPENADMET_CANONICAL_SMILES,OPENADMET_INCHIKEY,LOG_CLint_HLM,LOG_CLint_RLM,CLint_HLM,CLint_RLM
Mol2145,11886855,Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,emolecules,1.342343711,-0.291211208,,,,2.146078399,CC1=CC=C(C(=O)NCCC2=CC=C(F)C=C2)O1,SULYDIQXKZVZRA-UHFFFAOYSA-N,1.342343711,2.146078399,21.995999999501553,139.98399993980948
Mol2146,36905836,CCCc1ccc(C(=O)CSc2nncs2)cc1,emolecules,2.441157629,-0.326773578,,,,3.099159728,CCCC1=CC=C(C(=O)CSC2=NN=CS2)C=C1,ITVWOKCIVFYKCZ-UHFFFAOYSA-N,2.441157629,3.099159728,276.15800013633867,1256.4920005391157
Mol2147,53744945,O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,emolecules,0.675686709,0.021092541,,,,1.027920136,O=C(O)C1=CN(C2=NC3=CC(Cl)=C(OC(F)(F)F)C=C3N2)N=C1,FXHHASJVTYRJHH-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol2148,53744804,Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,emolecules,1.207149453,0.146032473,,,,1.914433075,CC1=NC=C(C)N2N=C([C@@H]3C[C@H]3C3=C(C)N4C=CC5=NC=CC=C5C4=N3)N=C12,ZLHNYULRKIEGAY-HZPDHXFCSA-N,1.207149453,1.914433075,16.111999992226117,82.11700003702289
Mol2149,280546,O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,emolecules,2.448098501,1.447158031,,,,3.217539478,O=C(C1=CC=CC(NC2=NC=CC=N2)=C1)N1CCOCC(CC2=CC=CC3=CC=NC=C23)C1,HMGPFSNBLBHOBJ-UHFFFAOYSA-N,2.448098501,3.217539478,280.60700019175175,1650.2110010824283
Mol2150,49968826,Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,emolecules,0.959613711,-0.286437357,,,,3.018893476,CC1=CC=CC(NC(=O)N2CCC(N3CC=CC3)CC2)=C1Cl,BGQPHKSYOZJYPI-UHFFFAOYSA-N,0.959613711,3.018893476,9.111999998509416,1044.4640010692467
Mol2151,25855068,CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,emolecules,0.882809041,-0.167525621,,,,1.788111782,CC(C)(C(=O)C1=CC=CC=C1)/[N+]([O-])=C/C1=CC=C(F)C=C1,HKVBUWOIHYLFFZ-UNOMPAQXSA-N,0.882809041,1.788111782,7.634999993100812,61.39200002060453
Mol2152,177507264,COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,emolecules,1.777738475,0.055618708,,,,3.620792936,COCC1(C(=O)N(C)CC2=CC=C3C=CC=CC3=N2)CCC1,PEARXNNPPNCCLH-UHFFFAOYSA-N,1.777738475,3.620792936,59.94300006538959,4176.311999316928
Mol2153,20536111,O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,emolecules,2.117606004,1.025765717,,,,3.305804777,O=C(CC1C2=CC=CC=C2CCC2=CC=CC=C21)NCCN1CCOCC1,DGQMIEWHIVZFNC-UHFFFAOYSA-N,2.117606004,3.305804777,131.10099988718264,2022.110000374919
Mol2154,177401551,COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,emolecules,1.878084984,1.738181246,,,,2.708621428,COC1=CC=CC=C1N1C=C(CNC(=O)N(C)CC2=C(C)N(C)N=C2C)C=N1,FEHVUJCJEGTZMV-UHFFFAOYSA-N,1.878084984,2.708621428,75.52400007537862,511.23599977406354
Mol2155,68874464,Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,emolecules,1.46386314,1.591150042,,,,1.751132774,CC1=C(C)N(C)C(=O)C(C(=O)N(C)C2CCSCC2)=C1,MQCCTLVBIPHXCG-UHFFFAOYSA-N,1.46386314,1.751132774,29.09800003067682,56.38099994085324
Mol2156,49925834,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,emolecules,0.675686709,1.387782631,,,,2.377286212,CC(C)C1=NC=CN1CC1=NC2=CC=CC=C2N1,ZWKFATZUCXZGFI-UHFFFAOYSA-N,0.675686709,2.377286212,4.73900000328012,238.38900008210385
Mol2157,49089949,O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,emolecules,0.675686709,1.319634571,,,,1.027920136,O=C(NC1=CC=C(Cl)N=C1)NC1CCN(C2CCCC2)CC1,SBPKCZRKCCNJND-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol2158,3660163,Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,emolecules,0.675686709,1.052425022,,,,1.543732888,CC1=NN2C(=C1)N=C(SC1=NN=C(C)N1C)C1=CC=CC=C12,UDSUKOSNJDBQKI-UHFFFAOYSA-N,0.675686709,1.543732888,4.73900000328012,34.97300000907889
Mol2159,53808517,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,emolecules,1.216746334,0.1561912,,,,2.901865724,CCCS(=O)(=O)NC1CCN(CC2=CC=C(C)C(OC)=C2)CC1,BWENQECELJYDAI-UHFFFAOYSA-N,1.216746334,2.901865724,16.47200001479294,797.7479998792563
Mol2160,177471383,C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,emolecules,0.675686709,0.241698225,,,,1.027920136,C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)C1=CC=C(F)C=C1,LUGNCAUAVVZTSK-CQSZACIVSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol2161,89942342,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,emolecules,0.675686709,1.765298132,,,,1.482530584,CC(C)N1C(=O)C=C(N[C@@H](C)C2=CC=CC=C2)NC1=O,RLCLASQCAPXVLM-NSHDSACASA-N,0.675686709,1.482530584,4.73900000328012,30.375999990785616
Mol2162,320312,CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,emolecules,1.064532861,0.677749696,,,,2.44365094,CCC1=CC(N2CCOCC2)=NC(C2CCN(C(=O)C3CC3)CC2)=N1,JLGXXFBERWDYJM-UHFFFAOYSA-N,1.064532861,2.44365094,11.601999996484942,277.7479997642322
Mol2163,177307791,CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,emolecules,1.136815658,-0.110701135,,,,3.757414175,CC(C)NC1=CC=C(C2=CC3=C(C=C2CO)OCCO3)C=N1,GUUSVSGQAWQLOO-UHFFFAOYSA-N,1.136815658,3.757414175,13.703000008618544,5720.239004815229
Mol2164,49837492,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,emolecules,0.675686709,1.970410699,,,,1.037346804,O[C@H]1CC[C@H](NC2=NC=C3N=C(NC4=C(F)C=C(F)C=C4F)N([C@H]4CCOC4)C3=N2)CC1,IBGLGMOPHJQDJB-IHRRRGAJSA-N,0.675686709,1.037346804,4.73900000328012,10.898000010838164
Mol2165,49426796,Cc1ccc(NC(=O)OCC(F)(F)F)cn1,emolecules,0.675686709,-0.233495204,,,,1.547122159,CC1=CC=C(NC(=O)OCC(F)(F)F)C=N1,QQBOHOPPIIQUSY-UHFFFAOYSA-N,0.675686709,1.547122159,4.73900000328012,35.247000038793495
Mol2166,49934844,COc1ncccc1C(=O)Nc1nc(C)nn1C,emolecules,0.675686709,-0.232808783,,,,1.027920136,COC1=NC=CC=C1C(=O)NC1=NC(C)=NN1C,OKKBHGSTTFWNCY-UHFFFAOYSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol2167,49951308,O=C(Cc1n[nH]c2ccccc12)N1CCCO1,emolecules,0.675686709,-0.018820423,,,,1.499934395,O=C(CC1=C2C=CC=CC2=NN1)N1CCCO1,XKCGYMPYAVOOFL-UHFFFAOYSA-N,0.675686709,1.499934395,4.73900000328012,31.617999991211665
Mol2168,289474,Cc1ccc(C)c2nc3c(cc12)CNCCO3,emolecules,1.374730021,-0.279677737,,,,2.369666622,CC1=CC=C(C)C2=NC3=C(C=C12)CNCCO3,IMLPUGPNFHYSON-UHFFFAOYSA-N,1.374730021,2.369666622,23.69900000208382,234.243000261128
Mol2169,53815321,CN(CCSc1ccc2nnc(C(F)F)n2n1)Cc1ccccc1,emolecules,2.39006211,-0.185015201,,,,3.502383279,CN(CCSC1=NN2C(C(F)F)=NN=C2C=C1)CC1=CC=CC=C1,QXUQQTRKPFTBKG-UHFFFAOYSA-N,2.39006211,3.502383279,245.5059997450264,3179.6790028430687
Mol2170,36640884,CCOC(=O)c1ccc(N2CCSCC2)nc1,emolecules,2.613674835,-0.509552116,,,,3.474911453,CCOC(=O)C1=CC=C(N2CCSCC2)N=C1,XMXPWXAZIOCBNT-UHFFFAOYSA-N,2.613674835,3.474911453,410.8420002644812,2984.7740002521055
Mol2171,1308759,N#Cc1ccccc1NC(=O)CCc1ccccc1,emolecules,1.203141719,-0.257738965,,,,2.658640906,N#CC1=CC=CC=C1NC(=O)CCC1=CC=CC=C1,XNIDWQUHFXIDEG-UHFFFAOYSA-N,1.203141719,2.658640906,15.96399999588358,455.6600001863102
Mol2172,36516873,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,emolecules,2.515428729,1.886268312,,,,3.159346381,COC1=CC=CC(NC2=C(C(N)=O)C=NC3=C(C)C=C(S(=O)(=O)C4=CC=CC(C(=O)N(C)C)=C4)C=C23)=C1,JFHROPTYMMSOLG-UHFFFAOYSA-N,2.515428729,3.159346381,327.6640002589864,1443.2660007581094
Mol2173,49953992,CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,emolecules,0.791409916,1.637796544,,,,1.937758543,CN1CCC2=CC=C(C(=O)NCCC(=O)NC3=CC=CN=C3)C=C21,BAAZVUFLDSRNDT-UHFFFAOYSA-N,0.791409916,1.937758543,6.186000004740901,86.64800003467873
Mol2174,232847546,CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,emolecules,2.117234827,-0.062985208,,,,2.462724345,CCCC1=CC(C(=O)NC2=CC=C(C3=NNC(C)=N3)C=C2)=NO1,RBGLAMQNGZIMRA-UHFFFAOYSA-N,2.117234827,2.462724345,130.9890001058597,290.2180000682438
Mol2175,50615550,CC(C)N1CCN(CCCSc2ccccn2)CC1,emolecules,2.10818942,-0.130835495,,,,3.034584343,CC(C)N1CCN(CCCSC2=CC=CC=N2)CC1,AWPIDLWLPMRDTP-UHFFFAOYSA-N,2.10818942,3.034584343,128.28900003960413,1082.8899994544947
Mol2176,48745204,CS(=O)(=O)NC1CCCN(c2nc3ccccc3o2)C1,emolecules,0.675686709,0.624504541,,,,1.626165793,CS(=O)(=O)NC1CCCN(C2=NC3=CC=CC=C3O2)C1,PZZNZYMHQGQVBH-UHFFFAOYSA-N,0.675686709,1.626165793,4.73900000328012,42.28299998643973
Mol2177,49911406,Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,emolecules,1.158573556,0.825482136,,,,1.878946691,CC1=CC(C)=C(NC(=O)CN(C)C2=CC=C(C#N)N=C2)C(C)=C1,ZEGVHIZKDBCIHU-UHFFFAOYSA-N,1.158573556,1.878946691,14.406999994285696,75.67400006131999
Mol2178,32042022,Cc1nc(-c2ccccc2)nc(O)c1C,emolecules,1.286209386,-0.198110462,,,,1.735087664,CC1=C(C)C(=O)N=C(C2=CC=CC=C2)N1,JZKBFYMLSCHWIN-UHFFFAOYSA-N,1.286209386,1.735087664,19.32899999706217,54.3359999714942
Mol2179,53829712,O=C(CSCCc1ccccn1)Nc1ccccc1,emolecules,1.624292412,-0.285691464,,,,3.427032427,O=C(CSCCC1=CC=CC=N1)NC1=CC=CC=C1,CCJLCKJPDYNDGR-UHFFFAOYSA-N,1.624292412,3.427032427,42.10100004880277,2673.2059986153754
Mol2180,49084025,O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,emolecules,0.837651558,0.772074202,,,,3.104764944,O=C(NCC1CCC2(CC1)OCCO2)C1=C2CCCCC2=NN1,JCQHAWNFAZQFSF-UHFFFAOYSA-N,0.837651558,3.104764944,6.881000002433772,1272.814001235067
Mol2181,EN300-53017,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,enamineBB_pmc,1.404337585,0.735505612,,,,1.798878435,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N,1.404337585,1.798878435,25.370999981835975,62.93300000757489
Mol2182,32674428,COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,emolecules,1.543074235,-0.475032434,,,,2.797784646,COC1=CC(OC)=CC(C(=O)NCC2=NOC(C3=CC=CC=C3)=N2)=C1,XDKDXODYGFWSIO-UHFFFAOYSA-N,1.543074235,2.797784646,34.919999997303805,627.7470001465598
Mol2183,222763049,CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,emolecules,2.12602745,1.221819581,,,,3.398339897,CC(C)N(C)S(=O)(=O)NCCCC1=NC2=CC(Cl)=CC=C2N1,ZDWZNJACSBWEAU-UHFFFAOYSA-N,2.12602745,3.398339897,133.66800000201718,2502.3030023700535
Mol2184,177258756,CN(Cc1ccc(OC(F)(F)F)cc1)Cc1cn(C)nn1,emolecules,1.177276711,-0.176718139,,,,2.462612097,CN(CC1=CC=C(OC(F)(F)F)C=C1)CC1=CN(C)N=N1,BDJCQWVCZOJXFV-UHFFFAOYSA-N,1.177276711,2.462612097,15.040999991044332,290.1429998507984
Mol2185,49300421,Cc1noc(NCc2ccc(F)cc2C)n1,emolecules,0.675686709,-0.230109065,,,,1.834395268,CC1=NOC(NCC2=CC=C(F)C=C2C)=N1,RKZIWENCUCRLOV-UHFFFAOYSA-N,0.675686709,1.834395268,4.73900000328012,68.29599993495572
Mol2186,48269211,COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,emolecules,1.217720768,-0.204544545,,,,1.883434294,COC1=CC=C(CC(=O)NC2=CC=C(F)N=C2)C=C1,DOOBGHVUFGMYKW-UHFFFAOYSA-N,1.217720768,1.883434294,16.509000017835156,76.460000055808
Mol2187,49963610,CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,emolecules,1.808946556,1.034395532,,,,2.698079657,CC(=O)NC1CCC(NCCSC2=CC=C(C)C=C2)CC1,LEXBYPSWSVEUGS-UHFFFAOYSA-N,1.808946556,2.698079657,64.4089999336429,498.975999758602
Mol2188,49948742,CCOc1cc(N2CCOC3(CCCC3)C2)ncn1,emolecules,1.572999317,-0.237487215,,,,2.800129146,CCOC1=CC(N2CCOC3(CCCC3)C2)=NC=N1,WQOSEMPLQOFJIK-UHFFFAOYSA-N,1.572999317,2.800129146,37.410999992165635,631.1449999478132
Mol2189,49924914,CN(CCn1cnc(C#N)c1C#N)c1ccccc1,emolecules,1.719588141,-0.197835711,,,,3.024705633,CN(CCN1C=NC(C#N)=C1C#N)C1=CC=CC=C1,NBBSRVCBFMSTBK-UHFFFAOYSA-N,1.719588141,3.024705633,52.431000005432345,1058.5360009021636
Mol2190,232880886,O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,emolecules,2.995822033,0.50030563,,,,3.584255442,O=C(C1=CC=CC=C1N1CCOCC1)N(CC1=CC=CC=N1)C1CCCCC1,CGXRKBRQKHMTLY-UHFFFAOYSA-N,2.995822033,3.584255442,990.4260008356982,3839.329996314776
Mol2191,2873332,COc1cccc(Cc2cnc(N)s2)c1,emolecules,1.250639534,-0.173164884,,,,2.449390451,COC1=CC=CC(CC2=CN=C(N)S2)=C1,SJCCSOXYGUGKMD-UHFFFAOYSA-N,1.250639534,2.449390451,17.809000003625048,281.4429997175779
Mol2192,177425249,Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,emolecules,0.675686709,-0.134515284,,,,2.128648012,ClC1=CN=C(NCC2(CN3CCCC3)CC2)N=C1,AFTCXOMTSBYVHB-UHFFFAOYSA-N,0.675686709,2.128648012,4.73900000328012,134.47699999475432
Mol2193,31407175,COc1cc(OC)c(OC)cc1CNC(C)(C)C,emolecules,0.675686709,0.679502073,,,,2.042862847,COC1=CC(OC)=C(OC)C=C1CNC(C)(C)C,MCWCHZSXKNUUJX-UHFFFAOYSA-N,0.675686709,2.042862847,4.73900000328012,110.37299998001384
Mol2194,43798139,CC(=O)Nc1ccccc1OCCOc1ccc(Cl)cc1,emolecules,1.981184137,-0.42882913,,,,2.822593009,CC(=O)NC1=CC=CC=C1OCCOC1=CC=C(Cl)C=C1,PFSUURIGQODVJK-UHFFFAOYSA-N,1.981184137,2.822593009,95.75999991216467,664.6499998664057
Mol2195,49951580,Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,emolecules,0.675686709,-0.058673935,,,,2.738890703,CC1=C(C2=NSC(NC(=O)CN(C)C)=N2)SC=C1,KJYXTVXYEKEHNE-UHFFFAOYSA-N,0.675686709,2.738890703,4.73900000328012,548.1389998072525
Mol2196,177303970,Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,emolecules,1.176756667,0.63268879,,,,2.077785645,FC1=C(CN2CCC(C3=NN=C4C=CC=CN34)CC2)C=CC=C1OC1CC1,WINVMIGYTCPEJY-UHFFFAOYSA-N,1.176756667,2.077785645,15.022999991516087,119.61500010782976
Mol2197,353922,CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,emolecules,2.074893203,0.295819799,,,,3.293048379,CC1CCN(C(=O)CCN2C=CC3=CC=NC=C32)CC1,QYLHTKYUVOHSKP-UHFFFAOYSA-N,2.074893203,3.293048379,118.82099997608375,1963.5790010002288
Mol2198,30196760,Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,emolecules,2.220748592,-0.287707528,,,,2.793825993,CC1=NOC(NC(=O)CN(C)CCOC2=CC=CC=C2)=C1,LUSVAAVKPYFPTM-UHFFFAOYSA-N,2.220748592,2.793825993,166.24499988878046,622.0510005934769
Mol2199,49953010,Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,emolecules,0.907411361,0.780841079,,,,2.197906043,CC1=NC(NCCN2C(O)=CC=C2O)=C2C(C)=CSC2=N1,XSXGLRJHZOKXJR-UHFFFAOYSA-N,0.907411361,2.197906043,8.0800000041938,157.72699999035726
Mol2200,43283831,O=C(NC[C@]1(O)CCN(Cc2ccsc2)C[C@H]1O)c1c[nH]cn1,emolecules,0.675686709,-0.436455899,,,,1.027920136,O=C(NC[C@]1(O)CCN(CC2=CSC=C2)C[C@H]1O)C1=CNC=N1,SCLTUZSROHFQCE-UKRRQHHQSA-N,0.675686709,1.027920136,4.73900000328012,10.66399999003561
Mol2201,29703214,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@H]3CCC[C@@H]3C(=O)O)cc2)cc1,emolecules,1.0548045,0.775157765,,,,1.375736752,O=C(NC1=CC=CC=C1)NC1=CC=C(C2=CC=C(C(=O)[C@H]3CCC[C@@H]3C(=O)O)C=C2)C=C1,BOZRFEQDOFSZBV-GOTSBHOMSA-N,1.0548045,1.375736752,11.344999994228036,23.753999992569693
Mol2202,53766760,Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,emolecules,0.675686709,-0.190787233,,,,2.009990242,CC1=CC(Br)=CN(CC2=CC=C(C#N)C=C2F)C1=O,FZGGDZOQUASLKK-UHFFFAOYSA-N,0.675686709,2.009990242,4.73900000328012,102.32700005521978
Mol2203,49125034,CC1CCC(CNC2(CCO)CCOCC2)CC1,emolecules,0.675686709,0.10956357,,,,3.078732968,CC1CCC(CNC2(CCO)CCOCC2)CC1,XTOYBWCXXSJTDV-UHFFFAOYSA-N,0.675686709,3.078732968,4.73900000328012,1198.7620010201967
Mol2204,177394353,COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,emolecules,1.057399817,-0.056554431,,,,1.87602144,COCCN(C)C(=O)C1=CC=C(C2=CC=CC(C3=NOC(C)=N3)=C2)C=C1,JATJZZFTSXWNNE-UHFFFAOYSA-N,1.057399817,1.87602144,11.412999993008045,75.16600006205196
Mol2205,177506724,Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,emolecules,1.80260271,1.25939762,,,,3.639721403,CC1=C(C)C(CCC(=O)NCCCOC2CCCCC2)=NN1,UHLQZKDBNDUIJG-UHFFFAOYSA-N,1.80260271,3.639721403,63.47500006639019,4362.359000557195
Mol2206,265683,COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,emolecules,1.83653931,1.02864215,,,,2.488580326,COC1=CC=CC(CC(=O)N2CCOC(C3=CC(NC4=NN=C(C)S4)=CC(C)=N3)C2)=C1,MKPXSMGQGIQEJP-UHFFFAOYSA-N,1.83653931,2.488580326,68.63399994042426,308.0209996606782
Mol2207,131219,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,emolecules,2.538235566,1.778460458,,,,3.36208683,CC1=CC(NC2=CC=C(F)C=N2)=CC(C2CCN(C(=O)CCN3N=CC4=CC=CC=C43)C2)=N1,IHUGXYGGPVSOSE-UHFFFAOYSA-N,2.538235566,3.36208683,345.33099979527714,2301.9019986436747
Mol2208,73050408,Cc1cc(Br)ccc1CN(C)C(=O)CO,emolecules,0.675686709,-0.124739641,,,,1.455819024,CC1=CC(Br)=CC=C1CN(C)C(=O)CO,FUEDCMCXEPSBIO-UHFFFAOYSA-N,0.675686709,1.455819024,4.73900000328012,28.56399997351195
Mol2209,32176505,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,emolecules,0.675686709,0.856531657,,,,2.165499544,CC(C)(C)C1=C(/C=C2\NC(=O)/C(=C/C3=CC=CC=C3)NC2=O)N=CN1,UNRCMCRRFYFGFX-TYPNBTCFSA-N,0.675686709,2.165499544,4.73900000328012,146.38600005278414
Mol2210,181775,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,emolecules,1.650773629,2.06814925,,,,2.924283422,CNCC1=CC(N(C)C)=NC(C2CCCN2C(=O)C2=C(C)C3=CC(Cl)=CC=C3O2)=N1,PXQYKOJJBWPGRN-UHFFFAOYSA-N,1.650773629,2.924283422,44.74799995786524,840.007999651635
Mol2211,181767,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,emolecules,0.937517892,1.66984561,,,,1.452920564,CNCC1=CC(N(C)C)=NC(C2CCCN2C(=O)C2CN(CC3=CC=C(Cl)C=C3)C2)=N1,FNROXJLWXLYIPC-UHFFFAOYSA-N,0.937517892,1.452920564,8.6599999996541,28.373999973927347
Mol2212,181731,CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,emolecules,1.208548842,1.565545224,,,,2.184384762,CNCC1=CC(NC)=NC(C2CCCN2C(=O)C(C)(C)C2=CC=C(C)C=C2)=N1,IVLJPRZCXKEBIQ-UHFFFAOYSA-N,1.208548842,2.184384762,16.16400000853764,152.8920000852071
Mol2213,44696703,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,emolecules,0.753812784,0.834777639,,,,1.451479405,CC1=CC(OCCCS(C)(=O)=O)=CC(C)=C1C1=CC=CC(COC2=CC=C3C(=C2)OC[C@@H]3CC(=O)O)=C1,BZCALJIHZVNMGJ-QHCPKHFHSA-N,0.753812784,1.451479405,5.673000005686106,28.279999991869357
Mol2214,41630506,Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,emolecules,2.020547724,-0.332256154,,,,2.491841954,CC1=NN(C2=CC=C(C#N)C=C2)C(Cl)=C1,TWJYQPGOHHDPKU-UHFFFAOYSA-N,2.020547724,2.491841954,104.8449999923189,310.3429999850726
Mol2215,32074520,Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,emolecules,0.675686709,-0.047996222,,,,1.710726474,CC1=CC=CC=C1NC(=O)CN1N=NC(C2CC2)=N1,DUSMGRVOUXSIOD-UHFFFAOYSA-N,0.675686709,1.710726474,4.73900000328012,51.372000013965824
Mol2216,49969708,Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,emolecules,1.386659455,-0.074381912,,,,2.377051137,FC1=CC(C2=CC=NC=C2)=CC=C1CNC1=NC=CC=N1,RVGBOJHKCHSMHQ-UHFFFAOYSA-N,1.386659455,2.377051137,24.3589999767684,238.2599997544807
Mol2217,49961770,Cc1ccc(-n2cc(C)cn2)c(NC(=O)CN(C)C)c1,emolecules,2.08089333,-0.252860923,,,,2.639512387,CC1=CC=C(N2C=C(C)C=N2)C(NC(=O)CN(C)C)=C1,UJILAZTWHJWYQV-UHFFFAOYSA-N,2.08089333,2.639512387,120.47399997037174,436.02600020962007
Mol2218,29954871,c1ccc(OCCN2CCN(c3ncccn3)CC2)cc1,emolecules,2.101265785,-0.272813242,,,,2.712684208,C1=CC=C(OCCN2CCN(C3=NC=CC=N3)CC2)C=C1,GSUJKVBRWWKDBV-UHFFFAOYSA-N,2.101265785,2.712684208,126.26000000251906,516.0409998203274
Mol2219,6843283,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,emolecules,0.675686709,0.462650421,,,,1.237895455,CCOC1=C2CN(C3=CC=C(CC(=O)NS(=O)(=O)C4=CC=CC=C4)C=C3)C(=O)C2=C(OCC)C2=CC=CC=C12,XREWXJVMYAXCJV-UHFFFAOYSA-N,0.675686709,1.237895455,4.73900000328012,17.294000014351308
Mol2220,171788263,CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,emolecules,1.387425423,1.629208824,,,,2.219951086,CC(=O)N[C@H]1CC2(CCN(C(=O)COC3=CC(C)=C(Cl)C(C)=C3)CC2)OC[C@]1(C)O,ZQUUOTXZHLUMCS-RXVVDRJESA-N,1.387425423,2.219951086,24.4020000118988,165.9400000934912
Mol2221,50283408,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,emolecules,1.14245204,0.034671167,,,,1.719480446,O=C(/C=C\N1C=NC(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=N1)NNC1=CC=CC=N1,OPAKEJZFFCECPN-XQRVVYSFSA-N,1.14245204,1.719480446,13.881999997879458,52.41799994042826
Mol2222,177461018,Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,emolecules,0.675686709,0.808782881,,,,3.350864511,CC1=CC=CC2=C1C(=O)N(CCC1=NC=CN1)C=N2,PCQCBHGUTLUWQP-UHFFFAOYSA-N,0.675686709,3.350864511,4.73900000328012,2243.1819980133846
